AvalonFP1,MolWt1,logP1,TPSA1,AvalonFP2,MolWt2,logP2,TPSA2,Similarity,χ-result
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000100000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000100001000010000000000000000000000,44.02621475,0.0166,12.53,0,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000001000000010000000000000000100000000000000000000000000000001000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000000001000000010000000010000000001000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000000000000010110001000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000001000000000001000000,72.02112937,0.257,37.3,0.272727273,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000,68.06260026,1.7485,0,00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,0.36,0.394
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000001000010000000000000000000100000000000000000000000000000001000000000000000000000000000000000000010000000000100001000000000000000000000000001000001000000000100000000000000001000000010000010000000000000000000000000000000000000001000000000000000000000010000000000000000000100000000000000000000000000000000000000000000100011000000000001000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000001001000000000100000000000000000000000000000001000000000000000000,100.0524295,0.7355,26.3,0.146341463,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000,68.06260026,1.7485,0,0.36,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000010001000000000010000100000000000000000000000000000000000000001000000000000100000000000000000000000000000000000100001000000000000000000000000000000001100000000000000000000000000000000000000000010010000000000100000000010000000000001000000000000001000000100001000000000000000000000000000000000000000000000000000000000000100000110001000001000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000010000000000000010100000000000000000100000000001001000000001000000000,90.03169405,-0.5482,57.53,0.039215686,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000001010000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000100000000000000000000010000001000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000100000010000000000000000000000100000000000100001000001100000000000001000010010000000000000101000000110000000000000000001000010000000000000000000010010000000000000000000000000000000000001000000000000000000000000000100000000000000000000000100010000000000001000000,105.0578492,1.7246,12.89,0.571428571,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000010000000000000000000000000000010000000001000000001010000000000000000000000000000000000000000000000000000000000000000000010000000000000100001000000000000000000000001000000000000001000010000100000000000000010000000000000000000000000000100000010000000000000000000000000000000000100000000000100100000000000000010000100000000000101000100010000000000000000000000000010000100000010100000000000000000000000000000000000000000001000010000000000000100000001100001000000001000000000000000000000000001000000,176.1201151,3.4724,9.23,0.425,0.68
00000000000000001010000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000100000000000000000000010000001000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000100000010000000000000000000000100000000000100001000001100000000000001000010010000000000000101000000110000000000000000001000010000000000000000000010010000000000000000000000000000000000001000000000000000000000000000100000000000000000000000100010000000000001000000,105.0578492,1.7246,12.89,00000000000000000010000000000000000000000000000010000000001000000001010000000000000000000000000000000000000000000000000000000000000000000010000000000000100001000000000000000000000001000000000000001000010000100000000000000010000000000000000000000000000100000010000000000000000000000000000000000100000000000100100000000000000010000100000000000101000100010000000000000000000000000010000100000010100000000000000000000000000000000000000000001000010000000000000100000001100001000000001000000000000000000000000001000000,176.1201151,3.4724,9.23,0.320754717,-0.04
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000001000010000000000000000000100000000000000000000000000000001000000000000000000000000000000000000010000000000100001000000000000000000000000001000001000000000100000000000000001000000010000010000000000000000000000000000000000000001000000000000000000000010000000000000000000100000000000000000000000000000000000000000000100011000000000001000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000001001000000000100000000000000000000000000000001000000000000000000,100.0524295,0.7355,26.3,0.146341463,0.68
00000000000000000010000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000100000000000000001000000010000001000000000110000000000000000000000000000000000000000000000000010000000100000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000100000110000000000100000000000000000000000000000000001000010000000000000100000000100000000000001000000000000000000000000001000000,160.1252005,3.6271,0,00000000000000001010000000000000000000000000000000000000000000000001000000000000010000001000000000000000000000000000100000000000000000000010000001000000000001000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000100000010000000000010000000000100000000000100001000001100000000000001000010010000000000000101000000110000000000000000001000010000100000000000000000010000000000000000000000000000000000001000000000000000000000000000100000000000000000000000100010000000010001000000,105.0578492,1.7246,12.89,0.387755102,12283.736
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000001010000000000000000000000000000000000000000000000001000000000000010000001000000000000000000000000000100000000000000000000010000001000000000001000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000100000010000000000010000000000100000000000100001000001100000000000001000010010000000000000101000000110000000000000000001000010000100000000000000000010000000000000000000000000000000000001000000000000000000000000000100000000000000000000000100010000000010001000000,105.0578492,1.7246,12.89,0.5,0.68
00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,18.01056468,-0.8247,31.5,00000000001000000010000000000000000100000000100001000000000010000001000000000000000010100000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000101000000010000000000000000000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000001100000000000000000000000000010000000000000000000000000000000000000010000000010000000000000000000000000000000000100000000000000000001000000000010010000000000000000000000000001000100000000000000001000000000001000000,71.03711378,-0.3423,43.09,0.032258065,-29814.2
00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,18.01056468,-0.8247,31.5,00000000001000000010000000000000000100000000100001000000000010000001000000000000000010100000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000101000000010000000000000000000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000001100000000000000000000000000010000000000000000000000000000000000000010000000010000000000000000000000000000000000100000000000000000001000000000010010000000000000000000000000001000100000000000000001000000000001000000,71.03711378,-0.3423,43.09,0.032258065,-29814.2
00000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000100000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000100001000010000000000000000000000,44.02621475,0.0166,12.53,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,18.01056468,-0.8247,31.5,0,-0.04
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000010001100000000000001000000000000110000000001100001000000000000000000000000010000001000000000001000000000000000000000010110000000000000000001000000000000000000000001000100010000001000000000000000000000000000000000000000000000000000000001000010000000100000001000000000000001000100001000010100000000000000000010011000000010000101000010010010000000000000000000010000000000001010000000000000000000000000000000000000000000001000000000001001000100000010100000000000000000000000000000000000000001000000,211.1127773,-0.4602,0,0.4375,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000,68.06260026,1.7485,0,0.36,0.68
00000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000,32.02621475,-0.3915,20.23,10000000001000000010000000000000000100000000100000000000011010000001000000000000100010101000000000000000110000000000000000000100000000000000000000000000010000000000000000000000100001000000010000000000000000000000000000000010000000000000000000000000000000000010000000000000000000000000000000000000001100000000000000000000001000010000001000001000000000000010000000000010000000010000000000000010000000000000000000000000000000000000000000001000000010000001000000000000000000001000000000000000000001000000000001000000,113.084064,0.697,29.1,0.05,0.45
00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,18.01056468,-0.8247,31.5,10000000001000000010000000000000000100000000100000000000011010000001000000000000100010101000000000000000110000000000000000000100000000000000000000000000010000000000000000000000100001000000010000000000000000000000000000000010000000000000000000000000000000000010000000000000000000000000000000000000001100000000000000000000001000010000001000001000000000000010000000000010000000010000000000000010000000000000000000000000000000000000000000001000000010000001000000000000000000001000000000000000000001000000000001000000,113.084064,0.697,29.1,0.051282051,-29814.2
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000,54.04695019,1.3584,0,0.347826087,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000001010000000000000000000000000000000000000000000000001000000000000010000001000000000000000000000000000100000000000000000000010000001000000000001000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000100000010000000000010000000000100000000000100001000001100000000000001000010010000000000000101000000110000000000000000001000010000100000000000000000010000000000000000000000000000000000001000000000000000000000000000100000000000000000000000100010000000010001000000,105.0578492,1.7246,12.89,0.5,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000001000010000000000000000000100000000000000000000000000000001000000000000000000000000000000000000010000000000100001000000000000000000000000001000001000000000100000000000000001000000010000010000000000000000000000000000000000000001000000000000000000000010000000000000000000100000000000000000000000000000000000000000000100011000000000001000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000001001000000000100000000000000000000000000000001000000000000000000,100.0524295,0.7355,26.3,0.146341463,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000001000010000000000000000000100000000000000000000000000000001000000000000000000000000000000000000010000000000100001000000000000000000000000001000001000000000100000000000000001000000010000010000000000000000000000000000000000000001000000000000000000000010000000000000000000100000000000000000000000000000000000000000000100011000000000001000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000001001000000000100000000000000000000000000000001000000000000000000,100.0524295,0.7355,26.3,0.146341463,0.68
00000010001000000000010000100000000000000000000000000000000000000001000000000000100000000000000000000000000000000000100001000000000000000000000000000000001100000000000000000000000000000000000000000010010000000000100000000010000000000001000000000000001000000100001000000000000000000000000000000000000000000000000000000000000100000110001000001000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000010000000000000010100000000000000000100000000001001000000001000000000,90.03169405,-0.5482,57.53,00001000000000010000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000010010001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000001000000100000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010101000000000000000000000,72.05751488,0.7968,9.23,0.106382979,26202.68
00000100100000000010000000000000001000000100000000000000001100000000001011000000100000100000001001000010000001000000100000000100000000000000000100000000010000000000100000000001000001000100100000000000000000000000000000100000000001000000000000100000001000001110000000000000000001010100000000000001000000010000000001110000010100000000010000000000000010010000000010000000000000000000000011000000100000100000010000000100010000000000000000000000110001000000000001000000000100001000000000010010001000000001000011000010,94.07825032,1.9725,0,00001000000000010000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000010010001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000001000000100000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010101000000000000000000000,72.05751488,0.7968,9.23,0.088607595,0.42
00000010001000000000010000100000000000000000000000000000000000000001000000000000100000000000000000000000000000000000100001000000000000000000000000000000001100000000000000000000000000000000000000000010010000000000100000000010000000000001000000000000001000000100001000000000000000000000000000000000000000000000000000000000000100000110001000001000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000010000000000000010100000000000000000100000000001001000000001000000000,90.03169405,-0.5482,57.53,00000100100000000010000000000000001000000100000000000000001100000000001011000000100000100000001001000010000001000000100000000100000000000000000100000000010000000000100000000001000001000100100000000000000000000000000000100000000001000000000000100000001000001110000000000000000001010100000000000001000000010000000001110000010100000000010000000000000010010000000010000000000000000000000011000000100000100000010000000100010000000000000000000000110001000000000001000000000100001000000000010010001000000001000011000010,94.07825032,1.9725,0,0.065217391,26202.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000,68.06260026,1.7485,0,0.36,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000010000000000000000000000000000000000000000100000000000000010000000100000000000000000001000000100001000000100010000000000000010010100001000000101000000010000001000000100000000010000000000000000000000000000000000000000000000000000000000001000001000000000000100000000100000000000001000000000000000000000000001000000,120.0575149,2.0352,20.23,0.65625,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000,68.06260026,1.7485,0,00000000001000010000000000000000000100000000000000000000000000000001000000000000000000000000000000000000010000000000100001000000000000000000000000001000001000000000100000000000000001000000010000010000000000000000000000000000000000000001000000000000000000000010000000000000000000100000000000000000000000000000000000000000000100011000000000001000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000001001000000000100000000000000000000000000000001000000000000000000,100.0524295,0.7355,26.3,0.258064516,0.394
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000001010000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000100000000000000000000010000001000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000100000010000000000000000000000100000000000100001000001100000000000001000010010000000000000101000000110000000000000000001000010000000000000000000010010000000000000000000000000000000000001000000000000000000000000000100000000000000000000000100010000000000001000000,105.0578492,1.7246,12.89,0.571428571,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,59.98584102,-2.447,63.19,0.086956522,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000010000000000000000000000000000000000000000000000001000000000000100000000000010001000000000000000000000000000000000000000100000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000001001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000000000000000000001000000,61.99232778,1.3687,0,0.275862069,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000001000010000000000000000000100000000000000000000000000000001000000000000000000000000000000000000010000000000100001000000000000000000000000001000001000000000100000000000000001000000010000010000000000000000000000000000000000000001000000000000000000000010000000000000000000100000000000000000000000000000000000000000000100011000000000001000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000001001000000000100000000000000000000000000000001000000000000000000,100.0524295,0.7355,26.3,0.146341463,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000001000000010000000000000000100000000000010000000001000000001000000000000000000000000000000000000110000000000100000000000000000000000001000000000000000100000000000000000100001100000010000010000010000000000000000000010000000010000000000000000010000000010000000000000000000100000000000000000001000000000100000000000000000010000001000001000000001000001000000000000000000010010000100000010000000000000000000000000000000000000000000001000010000001001000000000001000000000001000000000000000001010000000001000000,128.0837296,1.5141,26.3,0.188679245,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000001000010000000000000000000100000000000000000000001000000001000000000000000000000000000000000000010000000010100001000000000000000000000000001000011000000000100000000000000001000000010000010000000000000000000000000010000000000001000000000000000000000010000000000000001000100000000000000000000000000000000000000000000110010000001001001000000000000000000000000010000000010000000000000010000000000000000000000000000000000000000000001000000000001000000000000100000000000000000100000010000001000000000000000000,142.0993797,1.9058,26.3,0.163265306,0.68
00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100001000000100000000000000000010010000000000000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000001000000,104.0626003,2.3296,0,00000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000,54.04695019,1.3584,0,0.347826087,0.68
