iteration,cv_r2,test_r2,real_cv_r2,real_test_r2
71,-0.42867656301426516,-0.6201685108176982,0.7463980953610119,0.8538464835512931
72,-0.4413317290560023,-0.6214780337410029,0.7463980953610119,0.8538464835512931
73,-0.4692749851013621,-0.3831186474975543,0.7463980953610119,0.8538464835512931
74,-0.4659677952736326,-0.6158775858045453,0.7463980953610119,0.8538464835512931
75,-0.47640662616807683,-0.43696398015821925,0.7463980953610119,0.8538464835512931
76,-0.5667208196332363,-0.45325426230825827,0.7463980953610119,0.8538464835512931
77,-0.48287797773427743,-0.4511911535776807,0.7463980953610119,0.8538464835512931
78,-0.4780076321265154,-0.769456525972515,0.7463980953610119,0.8538464835512931
79,-0.49627674659881504,-0.4424824261035514,0.7463980953610119,0.8538464835512931
80,-0.533411401634363,-0.3883160322979764,0.7463980953610119,0.8538464835512931
81,-0.4493980191694762,-0.3296702120092989,0.7463980953610119,0.8538464835512931
82,-0.5860572837091763,-0.5140533051599496,0.7463980953610119,0.8538464835512931
83,-0.46620691373617157,-0.5260218559692915,0.7463980953610119,0.8538464835512931
84,-0.5303942900777459,-0.5408242931946892,0.7463980953610119,0.8538464835512931
85,-0.4128440529712082,-0.44446896928022284,0.7463980953610119,0.8538464835512931
86,-0.4932098100942966,-0.4337090537199282,0.7463980953610119,0.8538464835512931
87,-0.5017697216282109,-0.31646989524340996,0.7463980953610119,0.8538464835512931
88,-0.5941098806283998,-0.3625464291716387,0.7463980953610119,0.8538464835512931
89,-0.4911358301575383,-0.4755096745279186,0.7463980953610119,0.8538464835512931
90,-0.5844375734276147,-0.2499301271473202,0.7463980953610119,0.8538464835512931
91,-0.5370726509649651,-0.4732913805554986,0.7463980953610119,0.8538464835512931
92,-0.6225072403214889,-0.6347438868803976,0.7463980953610119,0.8538464835512931
93,-0.48383371812424425,-0.48289956594018957,0.7463980953610119,0.8538464835512931
94,-0.578215673247007,-0.5907810161668747,0.7463980953610119,0.8538464835512931
95,-0.5520936900926946,-0.5568522205008675,0.7463980953610119,0.8538464835512931
96,-0.49930926682608395,-0.47643447832767327,0.7463980953610119,0.8538464835512931
97,-0.4958300135157579,-0.5057882908200688,0.7463980953610119,0.8538464835512931
98,-0.4665161054791261,-0.37765230438993824,0.7463980953610119,0.8538464835512931
99,-0.49919008832449574,-0.41651624854130676,0.7463980953610119,0.8538464835512931
100,-0.5295168302575568,-0.5527342036756333,0.7463980953610119,0.8538464835512931
